,data,Inv_CINEMA,Impr_CINEMA,Inv_CONNECTEDTV,Impr_CONNECTEDTV,Inv_DISPLAY,Impr_DISPLAY,Inv_OOH,Impr_OOH,Inv_OPENTV,Impr_OPENTV,Inv_PAIDTV,Impr_PAIDTV,Inv_PROGRAMATICA,Impr_PROGRAMATICA,Inv_RADIO,Impr_RADIO,Inv_REVISTA,Impr_REVISTA,Inv_SEARCH,Impr_SEARCH,Inv_SOCIAL,Impr_SOCIAL,Inv_YOUTUBE,Impr_YOUTUBE,ipca,desemprego,indice_confianca_consumidor,leads
652,2024-10-14,0,0,"18,325.51",398997,"59,147.24",5507687,"12,367.74",0,0.00,0,"8,859.60",0,"101,845.23",13181758,0,0,0.00,0,"57,670.71",179186,"60,753.55",8986297,"8,354.48",1339657,0.0024,0.062,120.97,263
653,2024-10-15,0,0,"17,626.07",362819,"57,577.62",5959216,"12,367.74",0,0.00,0,"8,859.60",0,"101,294.96",13226504,0,0,0.00,0,"51,817.97",155850,"57,800.31",8337004,"8,388.04",1373184,0.0024,0.062,120.97,205
654,2024-10-16,0,0,"17,814.30",386025,"55,458.39",5978100,"12,367.74",0,0.00,0,"8,859.60",0,"131,217.90",15429846,0,0,0.00,0,"47,339.25",156297,"59,802.12",8460238,"8,376.25",1293105,0.0024,0.062,120.97,243
655,2024-10-17,0,0,"16,928.11",331999,"54,736.08",6369811,"12,367.74",0,0.00,0,"8,983.20",0,"150,436.28",17394663,0,0,0.00,0,"46,280.55",154007,"59,284.22",8135999,"8,337.29",1187656,0.0024,0.062,120.97,234
656,2024-10-18,0,0,"16,733.15",323589,"54,637.25",5632249,"12,367.74",0,0.00,0,"8,859.60",0,"121,598.99",14989566,0,0,0.00,0,"43,674.56",149741,"59,948.88",9734692,"8,387.57",1240394,0.0024,0.062,120.97,241
657,2024-10-19,0,0,"9,964.11",257392,"54,496.25",5598030,"12,367.74",0,0.00,0,"8,859.60",0,"163,487.32",16000223,0,0,0.00,0,"41,497.14",144690,"62,637.20",12599624,"8,390.56",1247312,0.0024,0.062,120.97,204
658,2024-10-20,0,0,"9,832.05",242890,"60,704.31",6095758,"12,367.74",0,0.00,0,"8,859.60",0,"140,020.05",13385772,0,0,0.00,0,"42,181.70",148900,"67,057.54",14760788,"8,372.36",1257881,0.0024,0.062,120.97,204
659,2024-10-21,0,0,"10,107.56",285163,"56,557.66",5704870,"12,367.74",0,0.00,0,"9,106.80",0,"98,815.53",12650103,0,0,0.00,0,"48,516.33",151756,"62,635.78",13460595,"8,394.82",1178678,0.0024,0.062,120.97,303
660,2024-10-22,0,0,"10,319.94",316731,"52,628.25",5401559,"12,367.74",0,0.00,0,"8,983.20",0,"108,010.93",13903628,0,0,0.00,0,"43,053.69",143088,"64,791.21",12159738,"8,397.79",1198153,0.0024,0.062,120.97,240
661,2024-10-23,0,0,"10,600.66",372479,"51,410.02",5563504,"12,367.74",0,"185,658.88",0,"8,983.20",0,"97,541.35",13513152,0,0,0.00,0,"43,689.26",152346,"63,928.73",10991288,"8,384.14",1232769,0.0024,0.062,120.97,224
662,2024-10-24,0,0,"10,917.39",413208,"55,953.64",5577671,"12,367.74",0,"51,480.20",0,"8,859.60",0,"116,182.45",13838830,0,0,0.00,0,"48,424.34",158497,"62,543.50",10791122,"3,335.27",497455,0.0024,0.062,120.97,244
663,2024-10-25,0,0,"10,724.61",384102,"56,099.40",5513859,"12,367.74",0,0.00,0,"12,008.41",0,"112,225.21",13483657,0,0,0.00,0,"46,254.32",130397,"58,913.30",10480065,"1,997.95",302547,0.0024,0.062,120.97,226
664,2024-10-26,0,0,"10,399.82",338422,"55,927.88",5729571,"12,367.74",0,0.00,0,"8,859.61",0,"151,867.29",16177823,0,0,0.00,0,"50,890.31",152135,"59,910.87",10477686,"1,998.58",320351,0.0024,0.062,120.97,200
665,2024-10-27,0,0,"9,947.92",280612,"55,996.66",5955590,"12,367.74",0,0,0,0.01,0,"128,855.61",19245309,0,0,0.00,0,"46,850.04",149559,"66,182.07",12773362,"1,974.96",317190,0.0024,0.062,120.97,250
666,2024-10-28,0,0,"10,383.44",342926,"56,841.94",5392536,"12,367.74",0,0.00,0,"8,736.01",0,"117,163.45",12653544,0,0,0.00,0,"51,733.65",154692,"64,233.40",13177265,"2,002.99",310196,0.0024,0.062,120.97,273
667,2024-10-29,0,0,"10,948.47",428228,"56,268.59",5158946,"12,367.74",0,0.00,0,"13,728.02",0,"157,860.84",13769462,0,0,0.00,0,"61,723.20",174841,"72,659.62",15538572,"3,377.69",507365,0.0024,0.062,120.97,279
668,2024-10-30,0,0,"10,830.44",418599,"56,570.72",5257965,"12,367.74",0,"185,658.88",0,"13,728.01",0,"181,417.54",11698527,0,0,0.00,0,"55,912.47",162337,"70,707.69",12237022,"6,133.96",1104873,0.0024,0.062,120.97,327
669,2024-10-31,0,0,"10,597.39",397953,"54,500.87",4914430,"12,367.74",0,"51,480.20",6778882,"16,224.01",1959131,"74,488.08",8217867,0,0,0.00,0,"53,345.12",152535,"68,467.09",11473300,"6,145.15",1180944,0.0024,0.062,120.97,247
670,2024-11-01,0,0,"3,202.67",22138,"52,639.88",2612841,0,0,0,0,"8,736",0,"64,375.81",8464854,0,0,0.00,0,"48,916.70",152295,"71,400.02",14367286,"3,658.36",768814,0.0028,0.062,123.93,214
671,2024-11-02,0,0,"3,202.67",22138,"61,438.11",4110252,0,0,0,0,"8,736",0,"66,600.63",7879702,0,0,0.00,0,"47,250.61",149676,"65,514.46",11850005,"3,643.58",840515,0.0028,0.062,123.93,222
672,2024-11-03,0,0,"3,202.67",22138,"60,400.23",4409996,0,0,0,0,"8,736",0,"70,445.25",8030567,0,0,0.00,0,"51,086.74",159908,"71,293.97",14728396,"3,674.40",895664,0.0028,0.062,123.93,218
673,2024-11-04,0,0,"3,202.67",22138,"59,660.50",3967727,0,0,0,0,"8,736",0,"69,073.99",7753790,0,0,0.00,0,"49,382.66",148354,"66,980.75",13879859,"3,664.35",898072,0.0028,0.062,123.93,299
674,2024-11-05,0,0,"3,202.67",22138,"67,950.58",4027185,0,0,0,0,"8,736",0,"74,971.77",9416415,0,0,0.00,0,"47,734.27",135331,"71,231.38",14363112,"3,668.22",897747,0.0028,0.062,123.93,307
675,2024-11-06,0,0,"3,202.67",22138,"67,179.63",5775121,0,0,0,0,"8,736",0,"68,704.22",9122662,0,0,0.00,0,"48,370.99",135174,"173,419.81",27086378,"3,675.99",893260,0.0028,0.062,123.93,253
676,2024-11-07,0,0,"3,202.67",22138,"61,710.33",4154693,0,0,0,0,"8,736",0,"50,585.56",6897072,0,0,0.00,0,"47,699.40",130371,"83,060.10",15232529,"3,675.03",872331,0.0028,0.062,123.93,211
677,2024-11-08,0,0,"3,202.67",22138,"60,598.97",3485289,0,0,0,0,"8,736",0,"62,076.31",6964733,0,0,0.00,0,"48,053.38",130036,"67,417.20",12715578,"3,675.03",815675,0.0028,0.062,123.93,229
678,2024-11-09,0,0,"3,202.67",22138,"60,819.09",3954639,0,0,0,0,"8,736",0,"58,943.04",7932153,0,0,0.00,0,"49,849.31",130839,"67,599.57",13149675,"3,674.92",812218,0.0028,0.062,123.93,195
679,2024-11-10,0,0,"3,202.67",22138,"59,239.34",3712403,0,0,0,0,"6,240",0,"57,748.20",6507809,0,0,0.00,0,"48,507.52",145309,"72,109.79",14413921,"3,674.87",841642,0.0028,0.062,123.93,201
680,2024-11-11,0,0,"3,202.67",22138,"70,700.58",3835591,0,0,0,0,0.00,0,"55,478.13",6695273,0,0,0.00,0,"51,902.79",137535,"99,514.58",15704669,"3,674.36",843580,0.0028,0.062,123.93,262
681,2024-11-12,0,0,"3,208.10",22623,"86,985.29",4371086,0,0,0,0,0.00,0,"59,165.85",8200179,0,0,0.00,0,"51,216.05",133353,"105,909.35",15917107,"3,674.94",822315,0.0028,0.062,123.93,254
682,2024-11-13,0,0,"3,214.80",23221,"78,670.32",4612065,0,0,0,0,0.00,0,"59,491.88",8057328,0,0,0.00,0,"51,057.12",136742,"98,413.00",15388220,"3,674.46",803343,0.0028,0.062,123.93,259
683,2024-11-14,0,0,"3,210.82",22866,"80,044.09",4568346,0,0,0,0,0.00,0,"53,314.83",8072792,0,0,0.00,0,"48,708.95",135796,"96,954.63",14413313,"3,674.76",767195,0.0028,0.062,123.93,257
684,2024-11-15,0,0,"3,211.05",22886,"81,580.20",5909343,0,0,0,0,0.00,0,"50,826.49",7950401,0,0,0.00,0,"46,205.42",130296,"97,237.55",14929875,"3,674.54",787148,0.0028,0.062,123.93,201
685,2024-11-16,0,0,"3,202.67",22138,"85,316.95",6282819,0,0,0,0,0.00,0,"56,558.90",8057935,0,0,0.00,0,"49,703.82",142926,"70,833.96",13189444,"3,674.87",803822,0.0028,0.062,123.93,226
686,2024-11-17,0,0,"3,202.67",22138,"79,232.50",6574990,0,0,0,0,0.00,0,"51,146.54",7659834,0,0,0.00,0,"47,425.75",146602,"77,666.98",14732721,"3,674.77",782659,0.0028,0.062,123.93,249
687,2024-11-18,0,0,"12,228.06",34139,"85,502.84",7034636,0,0,0,0,0.00,0,"52,068.25",7519534,0,0,0.00,0,"54,310.18",155621,"112,493.52",16644704,"3,675.41",840604,0.0028,0.062,123.93,323
688,2024-11-19,0,0,"12,228.06",33775,"79,990.44",7204166,0,0,0,0,0.00,0,"53,986.98",7917747,0,0,0.00,0,"50,997.50",140411,"114,094.40",16303536,"3,675.38",770463,0.0028,0.062,123.93,294
689,2024-11-20,0,0,"12,228.06",32800,"76,298.44",6924539,0,0,0,0,0.00,0,"78,500.61",10332142,0,0,0.00,0,"48,964.98",139413,"118,250.57",18907596,"3,675.84",815703,0.0028,0.062,123.93,284
690,2024-11-21,0,0,"12,228.05",29106,"87,842.32",5548474,0,0,0,0,0.00,0,"56,566.75",7232336,0,0,0.00,0,"52,174.37",159843,"112,503.51",17351556,"3,667.40",797894,0.0028,0.062,123.93,314
691,2024-11-22,0,0,"12,228.05",27590,"80,847.32",6171580,0,0,0,0,0.00,0,"56,805.16",7871250,0,0,0.00,0,"52,256.31",155182,"114,418.19",16835770,"3,676.74",809604,0.0028,0.062,123.93,286
692,2024-11-23,0,0,"12,228.05",28080,"82,505.48",6597447,0,0,0,0,0.00,0,"78,688.66",7480161,0,0,0.00,0,"51,670.19",155908,"74,790.78",13839602,"3,676.85",794534,0.0028,0.062,123.93,236
693,2024-11-24,0,0,"12,228.04",28613,"81,259.33",6420804,0,0,0,0,0.00,0,"77,556.88",7497128,0,0,0.00,0,"48,636.65",163304,"80,756.19",15753629,"3,677.52",802489,0.0028,0.062,123.93,236
694,2024-11-25,0,0,"12,228.04",37374,"90,857.55",5270202,0,0,0,0,0.00,0,"52,207.85",7777199,0,0,0.00,0,"49,674.38",160156,"69,471.08",12843297,"3,677.61",779094,0.0028,0.062,123.93,321
695,2024-11-26,0,0,"12,228.04",33418,"81,629.37",4675128,0,0,0,0,0.00,0,"86,853.54",6836314,0,0,0.00,0,"47,891.12",141041,"66,497.48",10735826,"3,677.33",762127,0.0028,0.062,123.93,247
696,2024-11-27,0,0,"12,228.04",30197,"88,432.92",4896154,0,0,0,0,0.00,0,"80,827.95",6815421,0,0,0.00,0,"47,459.79",150340,"64,219.65",9950615,"3,677.69",705916,0.0028,0.062,123.93,272
697,2024-11-28,0,0,"12,228.04",278676,"117,528.83",5166046,0,0,0,0,0.00,0,"77,366.71",8321481,0,0,0.00,0,"45,965.14",140069,"65,801.27",11455622,"3,678.01",661611,0.0028,0.062,123.93,256
698,2024-11-29,0,0,"12,228.04",347651,"122,151.44",4991882,0,0,0,0,0.00,0,"82,551.33",8997042,0,0,0.00,0,"47,534.01",145771,"62,903.70",11144854,"4,414.56",782687,0.0028,0.062,123.93,231
699,2024-11-30,0,0,"12,228.04",227238,"127,465.21",6380835,0.00,0,"76,618.80",0,0.00,0,"69,702.51",6889255,0,0,0.00,0,"55,291.76",167301,"59,220.45",11608057,"2,943.34",540656,0.0028,0.062,123.93,157
700,2024-12-01,0,0,"2,327.90",16753,"61,266.89",5080116,0,0,0,0,0.00,0,"51,889.92",9200274,0,0,0.00,0,"16,268.34",78180,"68,728.38",18344687,"7,191.30",1447979,0.0056,0.062,125.62,179
701,2024-12-02,0,0,"2,327.90",16753,"67,154.49",4667637,"35,700.84",0,0,0,0.00,0,"65,069.24",11393445,0,0,0.00,0,"17,015.87",77252,"58,163.95",15389780,"7,086.20",1654961,0.0056,0.062,125.62,224
702,2024-12-03,0,0,"2,327.90",16753,"67,703.37",4771944,"35,700.84",0,0,0,0.00,0,"74,379.57",12651331,0,0,0.00,0,"16,954.18",77616,"67,029.95",15247554,"7,008.62",1678565,0.0056,0.062,125.62,241
703,2024-12-04,0,0,"2,327.90",16753,"60,327.31",4762247,"35,700.84",0,0,0,0.00,0,"76,071.94",11898752,0,0,0.00,0,"16,827.45",75417,"59,065.23",14049845,"6,889.28",1575946,0.0056,0.062,125.62,227
704,2024-12-05,0,0,"2,327.90",16753,"65,131.29",4593673,"54,380.32",0,0,0,0.00,0,"75,417.42",12056638,0,0,0.00,0,"16,829.05",75434,"56,896.18",13804499,"6,765.79",1498437,0.0056,0.062,125.62,164
705,2024-12-06,0,0,"2,327.90",16753,"64,612.93",4454842,"54,380.32",0,0,0,0.00,0,"74,818.48",11045010,0,0,0.00,0,"16,922.95",76216,"52,238.72",12472630,"6,630.39",1409390,0.0056,0.062,125.62,157
706,2024-12-07,0,0,"2,327.90",16753,"62,887.43",4892527,"54,380.32",0,0,0,0.00,0,"68,227.22",10462766,0,0,0.00,0,"16,789.66",75683,"56,345.93",13333438,"6,482.67",1349681,0.0056,0.062,125.62,148
707,2024-12-08,0,0,"2,327.90",16753,"61,711.13",4830924,"54,380.32",0,0,0,0.00,0,"72,604.76",10591711,0,0,0.00,0,"16,704.52",74307,"62,308.72",16521065,"6,320.99",1306827,0.0056,0.062,125.62,123
708,2024-12-09,0,0,"2,327.90",16753,"68,610.50",4378273,"54,380.32",0,0,0,0.00,0,"77,050.34",12902587,0,0,0.00,0,"19,403.79",85958,"167,923.31",31898923,"6,140.07",1299577,0.0056,0.062,125.62,160
709,2024-12-10,0,0,"2,327.90",16753,"66,306.49",4501796,"54,380.32",0,0,0,0.00,0,"74,769.86",13073323,0,0,0.00,0,"22,834.24",80059,"80,566.77",20954767,"5,936.38",1293239,0.0056,0.062,125.62,183
710,2024-12-11,0,0,"2,327.90",16753,"68,785.09",4450939,"54,380.32",0,0,0,0.00,0,"74,088.26",11943746,0,0,0.00,0,"22,394.84",80042,"67,897.50",15503739,"5,697.90",1209792,0.0056,0.062,125.62,164
711,2024-12-12,0,0,"2,327.90",16753,"84,103.23",4525028,"54,380.32",0,0,0,0.00,0,"71,667.96",11510706,0,0,0.00,0,"22,597.08",80607,"71,439.53",16225742,"5,413.45",1124747,0.0056,0.062,125.62,160
712,2024-12-13,0,0,"2,327.90",16753,"108,550.15",4884132,"54,380.32",0,0,0,0.00,0,"58,746.12",10211782,0,0,0.00,0,"24,268.28",98574,"68,997.78",14842523,"5,052.80",1042559,0.0056,0.062,125.62,199
713,2024-12-14,0,0,"2,327.90",16753,"102,638.60",5828572,"54,380.32",0,0,0,0.00,0,"74,499.45",10295967,0,0,0.00,0,"24,403.34",98238,"68,572.32",15509047,"4,548.26",928503,0.0056,0.062,125.62,169
714,2024-12-15,0,0,"2,327.90",16753,"100,165.67",6215211,"54,380.32",0,0,0,0.00,0,"68,809.37",9010083,0,0,0.00,0,"26,862.11",102207,"76,310.65",18169410,"3,032.31",624380,0.0056,0.062,125.62,156
715,2024-12-16,0,0,"2,327.90",16753,"99,503.41",3421151,"54,380.32",0,0,0,0.00,0,"38,006.61",5501029,0,0,0.00,0,"24,620.98",97857,"46,557.01",8381035,0,0,0.0056,0.062,125.62,223
716,2024-12-17,0,0,"2,327.90",16753,"90,944.02",3033415,"54,380.32",0,0,0,0.00,0,"33,900.65",4846188,0,0,0.00,0,"24,561.68",97850,"58,359.46",6607770,0,0,0.0056,0.062,125.62,208
717,2024-12-18,0,0,"2,327.90",16753,"51,883.60",1359784,"54,380.32",0,0,0,0.00,0,"29,793.32",4278544,0,0,0.00,0,"21,594.30",96973,"54,222.77",5349277,0,0,0.0056,0.062,125.62,168
718,2024-12-19,0,0,"2,327.90",16753,"51,672.28",2082213,"49,704.98",0,0,0,0.00,0,"28,193.63",4260983,0,0,0.00,0,"22,722.67",100545,"60,194.57",5663479,0,0,0.0056,0.062,125.62,158
719,2024-12-20,0,0,"2,327.90",16753,"45,819.97",2520909,"49,704.98",0,0,0,0.00,0,"19,215.63",2750115,0,0,0.00,0,"19,360.59",83167,"58,831.56",6715556,0,0,0.0056,0.062,125.62,137
720,2024-12-21,0,0,"2,327.90",16753,"11,615.10",235035,"49,704.98",0,0,0,0,0,4.797521198,375,0,0,0.00,0,"6,391.55",45847,0.06,187,0,0,0.0056,0.062,125.62,82
721,2024-12-22,0,0,"2,327.90",16753,0.00,0,"66,933.56",0,0,0,0,0,0,0,0,0,0.00,0,"6,579.57",52654,0,0,0,0,0.0056,0.062,125.62,66
722,2024-12-23,0,0,"2,327.90",16753,0.00,0,"66,933.56",0,0.00,0,"39,321.60",0,0,0,0,0,0.00,0,"6,628.80",54004,0,0,0,0,0.0056,0.062,125.62,86
723,2024-12-24,0,0,"2,327.90",16753,0.00,0,"66,933.56",0,0.00,0,"39,321.60",0,0,0,0,0,0.00,0,"6,246.34",46241,0,0,0,0,0.0056,0.062,125.62,60
724,2024-12-25,0,0,"2,327.90",16753,0.00,0,"66,933.56",0,0.00,0,"39,321.60",0,0,0,0,0,0.00,0,"6,234.82",49396,0,0,0,0,0.0056,0.062,125.62,60
725,2024-12-26,0,0,"2,327.90",16753,0.00,0,"66,933.56",0,0.00,0,"39,321.60",0,0,0,0,0,0.00,0,"6,209.54",56200,0,0,0,0,0.0056,0.062,125.62,130
726,2024-12-27,0,0,"2,327.90",16753,0.00,0,"66,933.56",0,0.00,0,"39,321.60",0,0,0,0,0,0.00,0,"6,147.74",55282,0,0,0,0,0.0056,0.062,125.62,107
727,2024-12-28,0,0,"2,327.90",16753,0.00,0,"66,933.56",0,0,0,0,0,0,0,0,0,0.00,0,"6,229.21",57122,0,0,0,0,0.0056,0.062,125.62,73
728,2024-12-29,0,0,"2,327.90",16753,0.00,0,"66,933.56",0,0,0,0,0,0,0,0,0,0.00,0,"5,948.85",64084,0,0,0,0,0.0056,0.062,125.62,111
729,2024-12-30,0,0,"2,327.90",16753,0.00,0,"31,232.72",0,0.00,0,"39,321.60",78111963,0,0,0,0,0.00,0,"6,123.76",63329,0,0,0,0,0.0056,0.062,125.62,117
730,2024-12-31,0,0,"2,327.90",16753,0.00,0,"31,232.72",0,0,0,0,0,0,0,0,0,0.00,0,"5,030.45",48807,0,0,0,0,0.0056,0.062,125.62,63
